theta_bar,x_c,y_c,vx_c,vy_c,t_bar,nx_s,ny_s,nz_s,lam_x,lam_y,lam_vx,lam_vy,lam_t_bar
5.657499999999999751e-01,-4.609079385512439564e-01,9.045827622713994431e-01,-8.844061224283141787e-01,-4.504049819444331804e-01,5.722047254845998854e-01,9.798601095877713663e-01,-1.417012691904694643e-01,-1.406944062443523658e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.977007718215427756e+00,9.999212180626402269e-01,0.000000000000000000e+00
5.660000000000000586e-01,-5.967603715141541754e-01,8.213701862056593805e-01,-8.030427814878176029e-01,-5.831914546560800217e-01,5.724604621504832958e-01,9.751221384050539065e-01,-1.225705561538390498e-01,-1.846977908814654290e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.798310099778792415e+00,1.288527932372132589e+00,0.000000000000000000e+00
5.662500000000000311e-01,-7.179274185974655609e-01,7.179274185974870992e-01,-7.019096228344715582e-01,-7.016137431515723222e-01,5.727162135923876685e-01,9.688694542187108460e-01,-9.899702932772402875e-02,-2.269175375906914705e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.575964527286569883e+00,1.544564619385770499e+00,0.000000000000000000e+00
5.665000000000000036e-01,-8.214244717943478546e-01,5.967998123029603086e-01,-5.834971906743767756e-01,-8.027561916328127545e-01,5.729719802222787983e-01,9.612220223564195143e-01,-7.043562156369366500e-02,-2.666290437142418424e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.315964700033659174e+00,1.761438487331916436e+00,0.000000000000000000e+00
5.667499999999999760e-01,-9.047015835175941101e-01,4.609684810001548616e-01,-4.507214404079836201e-01,-8.841286598031979915e-01,5.732277622492972791e-01,9.523238058202274647e-01,-3.646543850515677337e-02,-3.029020314601806874e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.025295603457397453e+00,1.933695154490616908e+00,0.000000000000000000e+00
5.670000000000000595e-01,-9.657063448030958064e-01,3.137770122035873355e-01,-3.068519367898520644e-01,-9.437278237524661106e-01,5.734835596604780372e-01,9.423519422649501154e-01,3.144888487642001195e-03,-3.346086170227486334e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.117046273962811531e-01,2.057164316882516886e+00,0.000000000000000000e+00
5.672500000000000320e-01,-1.002934546527301851e+00,1.588492268338518310e-01,-1.554313487878904443e-01,-9.800864911540505542e-01,5.737393722063732771e-01,9.315216537665509389e-01,4.836391675949684721e-02,-3.604557394739476006e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.834531663758931064e-01,2.129055668093101872e+00,0.000000000000000000e+00
5.675000000000000044e-01,-1.015467367004442290e+00,-1.095238173855879410e-14,-1.882225702818051381e-04,-9.923097173562120954e-01,5.739951993925549445e-01,9.200851340540942003e-01,9.882483263776797866e-02,-3.790474885113689907e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.906045921934536896e-02,2.148003366614119614e+00,0.000000000000000000e+00
5.677499999999999769e-01,-1.002994157792485685e+00,-1.588586683306887626e-01,1.550548206242453875e-01,-9.800968335647002316e-01,5.742510404778061739e-01,9.083230702762660203e-01,1.537663235566723297e-01,-3.889795852532137999e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.829488668739950641e-01,2.114060314887282299e+00,0.000000000000000000e+00
5.680000000000000604e-01,-9.658202520260930068e-01,-3.138140229039053652e-01,3.064752023309393891e-01,-9.437488447655856261e-01,5.745068944795260757e-01,8.965283902241860670e-01,2.120024400994474922e-01,-3.889624800850461916e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.042831508892065884e-01,2.028646235978817547e+00,0.000000000000000000e+00
5.682500000000000329e-01,-9.048595877335621207e-01,-4.610489881692777514e-01,4.503445038353680041e-01,-8.841610149209984115e-01,5.747627601865855640e-01,8.849832052052771791e-01,2.719369120586965227e-01,-3.779616943085301606e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.070992935393181744e-01,1.894455770249717341e+00,0.000000000000000000e+00
5.685000000000000053e-01,-8.216123135342506822e-01,-5.969362873154898663e-01,5.831202654479912262e-01,-8.028008214438625556e-01,5.750186361795581735e-01,8.739314785732384960e-01,3.316326737237648703e-01,-3.553358136715464299e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.184189160904714821e+00,1.715334425837166776e+00,0.000000000000000000e+00
5.687499999999999778e-01,-7.181279165589815605e-01,-7.181279165589523616e-01,7.015332079758633821e-01,-7.016718211128391003e-01,5.752745208579389535e-01,8.635512656705269796e-01,3.889374389527628928e-01,-3.209468493998604566e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.429132857132125789e+00,1.496131077683194643e+00,0.000000000000000000e+00
5.690000000000000613e-01,-5.969547729940275493e-01,-8.216377568880055549e-01,8.026677286995055338e-01,-5.832643165352330294e-01,5.755304124736589921e-01,8.539309727011510365e-01,4.416526096166773496e-01,-2.752178524014109451e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.636417456030178297e+00,1.242535819976331002e+00,0.000000000000000000e+00
5.692500000000000338e-01,-4.610773610012048884e-01,-9.049152725516094176e-01,8.840336895424046881e-01,-4.504940374298593286e-01,5.757863091699708669e-01,8.450536369258270231e-01,4.877196417023736408e-01,-2.191207471147825214e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.801522114566409316e+00,9.609113443113174169e-01,0.000000000000000000e+00
5.695000000000000062e-01,-3.138426850121203704e-01,-9.659084649247402510e-01,9.436277294001912397e-01,-3.066303463286519371e-01,5.760422090245183036e-01,8.367917294807453166e-01,5.253904877754831393e-01,-1.540922997026880070e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.920972424105314769e+00,6.581247938006998810e-01,0.000000000000000000e+00
5.697499999999999787e-01,-1.588777312952705245e-01,-1.003114516613355045e+00,9.799825905468352305e-01,-1.552157364418838559e-01,5.762981100952866420e-01,8.289128103051992547e-01,5.533507289067465251e-01,-8.189336804839113249e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.992368235930957576e+00,3.413853522272773389e-01,0.000000000000000000e+00
5.700000000000000622e-01,5.479511678916222127e-15,-1.015616867098902310e+00,9.922032442133150720e-01,2.139596716124920429e-05,5.765540104679501843e-01,8.210941941822400558e-01,5.707754482637471538e-01,-4.439813006888310154e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.014389923715422803e+00,1.809091977720019354e-02,0.000000000000000000e+00
5.702500000000000346e-01,1.588766674776947996e-01,-1.003107799933824040e+00,9.799889256196805398e-01,1.552585566333207212e-01,5.768099083031280605e-01,8.129432934371904063e-01,5.773145040590119681e-01,7.636206557310554199e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.986788100469364160e+00,-3.043147222864669987e-01,0.000000000000000000e+00
5.705000000000000071e-01,3.138386296167490763e-01,-9.658959837011337202e-01,9.436405358275081756e-01,3.066732749058168617e-01,5.770658018819752044e-01,8.040198882633653454e-01,5.730193611487036653e-01,1.587476961272101528e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.910361228432595926e+00,-6.184745866311847085e-01,0.000000000000000000e+00
5.707499999999999796e-01,4.610689602173641544e-01,-9.048987850849646852e-01,8.840532282762161298e-01,4.505372240254781890e-01,5.773216896486317307e-01,7.938572227113911417e-01,5.582330887862319013e-01,2.411773798123270363e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.786924462525680601e+00,-9.172426868315112225e-01,0.000000000000000000e+00
5.710000000000000631e-01,5.969415468255481194e-01,-8.216195526287163320e-01,8.026943628276099751e-01,5.833080222262870818e-01,5.775775702480866469e-01,7.819801828526775633e-01,5.334669149038909763e-01,3.223663200903867931e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.619271618629276599e+00,-1.193802290197658822e+00,0.000000000000000000e+00
5.712500000000000355e-01,7.181104440953122170e-01,-7.181104440952674750e-01,7.015673705938585414e-01,7.017164540679041718e-01,5.778334425582122291e-01,7.679203991986713884e-01,4.992823981464188932e-01,4.012671770724763887e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.411130542377049935e+00,-1.441780953899606255e+00,0.000000000000000000e+00
5.715000000000000080e-01,8.215922758804432569e-01,-5.969217291078952048e-01,5.831624198477185494e-01,8.028469643496629615e-01,5.780893057148708269e-01,7.512295216394307973e-01,4.561908743160086877e-01,4.770158194527595041e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.167110613390344831e+00,-1.655364679842430853e+00,0.000000000000000000e+00
5.717499999999999805e-01,9.048396566463604573e-01,-4.610388327731649305e-01,4.503950983177402723e-01,8.842094428647492288e-01,5.783451591293130578e-01,7.314929150066105112e-01,4.045741610724865045e-01,5.488514038313334620e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.926398202799566972e-01,-1.829412557163602848e+00,0.000000000000000000e+00
5.720000000000000639e-01,9.658038295624225000e-01,-3.138086869219866015e-01,3.065346221609830946e-01,9.438005329433585278e-01,5.786010024973206045e-01,7.083465846881022987e-01,3.446242672999731971e-01,6.160188555139021194e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.938880098387266937e-01,-1.959571859096452595e+00,0.000000000000000000e+00
5.722500000000000364e-01,1.002984989147882366e+00,-1.588572161600920463e-01,1.551233395522342295e-01,9.801529549171438260e-01,5.788568357999476222e-01,6.815003804578496638e-01,2.762957115702618927e-01,6.776561895265835744e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.776726223517130832e-01,-2.042391875179226268e+00,0.000000000000000000e+00
5.725000000000000089e-01,1.015469063349104584e+00,5.028445498140897016e-18,-1.104891280924753393e-04,9.923716308540552200e-01,5.791126592959994213e-01,6.507706832231278105e-01,1.992623056985148577e-01,7.326609388967142422e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.865640282524279908e-02,-2.075433023547402556e+00,0.000000000000000000e+00
5.727499999999999813e-01,1.002950065457029805e+00,1.588516847908623408e-01,-1.553444873831954232e-01,9.801557218649871173e-01,5.793684735067986535e-01,6.161262213095068940e-01,1.128719723194563235e-01,7.795180544923795418e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.773548851818715466e-01,-2.057366184469624049e+00,0.000000000000000000e+00
5.730000000000000648e-01,9.657374818267028260e-01,3.137871292359116215e-01,-3.067562755288441578e-01,9.438060359266184918e-01,5.796242791940600103e-01,5.777519354834657062e-01,1.610224501049936988e-02,8.160535636529817616e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.004465952883990321e-01,-1.988055966682160003e+00,0.000000000000000000e+00
5.732500000000000373e-01,9.047485282418320507e-01,4.609924005318211115e-01,-4.506175842700090306e-01,8.842176239425452167e-01,5.798800773320154089e-01,5.361386259029351509e-01,-9.245313935333342170e-02,8.390517211940069497e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.009908174591741536e+00,-1.868620904651038250e+00,0.000000000000000000e+00
5.735000000000000098e-01,8.214854771664127364e-01,5.968441353001444627e-01,-5.833860527931079565e-01,8.028577458895320706e-01,5.801358690750877400e-01,4.922109933510946389e-01,-2.144605125235400922e-01,8.436438979761954338e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.297873349414470745e+00,-1.701463541301894145e+00,0.000000000000000000e+00
5.737499999999999822e-01,7.179986214761800989e-01,7.179986214761353569e-01,-7.017924520719240888e-01,7.017297484218747439e-01,5.803916557225538009e-01,4.475120863652878311e-01,-3.512906609158019111e-01,8.223915151011262914e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.556850756736902985e+00,-1.490264013199668502e+00,0.000000000000000000e+00
5.740000000000000657e-01,5.968357891688419459e-01,8.214739897021727799e-01,-8.029211862050211757e-01,5.833237415346193000e-01,5.806474386815474453e-01,4.044572573177859787e-01,-5.023406388760190966e-01,7.642435538076899348e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.779947654982759087e+00,-1.239932137898696496e+00,0.000000000000000000e+00
5.742500000000000382e-01,4.609796501265354673e-01,9.047235041624568375e-01,-8.842820892546784384e-01,4.505552863378342598e-01,5.809032194296327445e-01,3.666146082009567042e-01,-6.610810553140604728e-01,6.546491941173586682e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.961090169105705883e+00,-9.565150009951671750e-01,0.000000000000000000e+00
5.745000000000000107e-01,3.137743527807936306e-01,9.656981599412920447e-01,-9.438717480671553473e-01,3.066936010127682133e-01,5.811589994777346391e-01,3.387654240422164897e-01,-8.087695346959049569e-01,4.807596355989829928e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.095229700208370183e+00,-6.470595350226320264e-01,0.000000000000000000e+00
5.747499999999999831e-01,1.588432886615171458e-01,1.002897054382624553e+00,-9.802228377709522045e-01,1.552810512831958034e-01,5.814147803337081921e-01,3.261288654229220207e-01,-9.126552584222973330e-01,2.463743947980134297e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.178524855157281781e+00,-3.194323488134889755e-01,0.000000000000000000e+00
5.750000000000000666e-01,-5.225074326437329982e-14,1.015404298097163593e+00,-9.924402507420942987e-01,4.591078507943550864e-05,5.816705634661343272e-01,3.322817306453088593e-01,-9.430837705436292406e-01,-1.348529631004188531e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.208488776357452554e+00,1.789810284126822082e-02,0.000000000000000000e+00
5.752500000000000391e-01,-1.588455862480444569e-01,1.002911560773111388e+00,-9.802231277625272909e-01,-1.551894508900682479e-01,5.819263502675923183e-01,3.570597593016813232e-01,-9.007088124214023273e-01,-2.474509315275509880e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.184093084059211876e+00,3.561092830740247295e-01,0.000000000000000000e+00
5.755000000000000115e-01,-3.137833008528365664e-01,9.657256992753434632e-01,-9.438722544010903492e-01,-3.066026827634393270e-01,5.821821420171919836e-01,3.968092549301817651e-01,-8.144237890497668664e-01,-4.233867109765902526e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.105821696468798354e+00,6.862923303012637977e-01,0.000000000000000000e+00
5.757499999999999840e-01,-4.609988976832397056e-01,9.047612796194739460e-01,-8.842826492060960053e-01,-4.504655552169175570e-01,5.824379398435549637e-01,4.465710669614242900e-01,-7.147015059868709885e-01,-5.383084984402843887e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.975670414498321037e+00,9.997282756287112493e-01,0.000000000000000000e+00
5.760000000000000675e-01,-5.968678883286240300e-01,8.215181704052797462e-01,-8.029215294042844064e-01,-5.832357447713211185e-01,5.826937446907173301e-01,5.018253659784883691e-01,-6.194832494330007044e-01,-6.036653093664461345e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.797091156811513102e+00,1.288160362060944530e+00,0.000000000000000000e+00
5.762500000000000400e-01,-7.180447467218229463e-01,7.180447467217938584e-01,-7.017921937694869827e-01,-7.016440482371558707e-01,5.829495572897309685e-01,5.590531363253875563e-01,-5.359723470895402242e-01,-6.326082784157011085e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.574882862319216814e+00,1.544050126954654267e+00,0.000000000000000000e+00
5.765000000000000124e-01,-8.215452929165533158e-01,5.968875939864796143e-01,-5.833847075187021947e-01,-8.027748804160421692e-01,5.832053781383593760e-01,6.156771502300599774e-01,-4.657457643752045962e-01,-6.356276658950177350e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.315034096762357496e+00,1.760805781396767911e+00,0.000000000000000000e+00
5.767499999999999849e-01,-9.048202264855839116e-01,4.610289326117738007e-01,-4.506145997257018920e-01,-8.841380721758601569e-01,5.834612074905197732e-01,6.698657632026286946e-01,-4.080646041319603290e-01,-6.202927842104777323e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.024525069285639134e+00,1.932973077849105215e+00,0.000000000000000000e+00
5.769999999999999574e-01,-9.658179915017061079e-01,3.138132884150690027e-01,-3.067510798710980091e-01,-9.437301988683173271e-01,5.837170453564081152e-01,7.203646939911699798e-01,-3.614241458414108044e-01,-5.919858904178499914e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.110988719265717295e-01,2.056381169671982700e+00,0.000000000000000000e+00
5.772500000000000409e-01,-1.003035412478626265e+00,1.588652024311223432e-01,-1.553365393088404212e-01,-9.800839262104069638e-01,5.839728915134639875e-01,7.663760815435876061e-01,-3.241784120000452130e-01,-5.545954010186393557e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.830131341341281304e-01,2.128238730967677572e+00,0.000000000000000000e+00
5.775000000000000133e-01,-1.015554838390891890e+00,1.094326742574660133e-14,-9.931928673029758847e-05,-9.923041555046581141e-01,5.842287455276684582e-01,8.074685468249904741e-01,-2.947645878607138004e-01,-5.109876550677540097e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.878385255929634096e-02,2.147178608796843413e+00,0.000000000000000000e+00
5.777499999999999858e-01,-1.003066863113865059e+00,-1.588701837223602809e-01,1.551381057319805856e-01,-9.800900752757655265e-01,5.844846067839962744e-01,8.435021867441763188e-01,-2.717697683335772996e-01,-4.632982343779291079e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.830671259915120697e-01,2.113252254738287039e+00,0.000000000000000000e+00
5.779999999999999583e-01,-9.658780472224470781e-01,-3.138328017015254434e-01,3.065532667246742005e-01,-9.437425741192622120e-01,5.847404745243709456e-01,8.745597238044651167e-01,-2.539391977303048775e-01,-4.131103646183990064e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.042505549256260711e-01,2.027877909651986332e+00,0.000000000000000000e+00
5.782500000000000417e-01,-9.049034390308728915e-01,-4.610713315212912056e-01,4.504178401827715894e-01,-8.841568310138805398e-01,5.849963478910804593e-01,9.008815109888548278e-01,-2.401637408657204542e-01,-3.615714047485240612e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.069254961107943158e-01,1.893748758990598136e+00,0.000000000000000000e+00
5.785000000000000142e-01,-8.216440721559729043e-01,-5.969593613048461700e-01,5.831894688696946938e-01,-8.028002654899805135e-01,5.852522259734114218e-01,9.228060047555888268e-01,-2.294601040527648184e-01,-3.094788171024352441e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.183885835460042779e+00,1.714708892704848608e+00,0.000000000000000000e+00
5.787499999999999867e-01,-7.181499926860345218e-01,-7.181499926859743477e-01,7.015989999592917581e-01,-7.016763915195219914e-01,5.855081078552039076e-01,9.407186536812667255e-01,-2.209485058875491625e-01,-2.573522340337552894e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.428713651686265518e+00,1.495605772279064105e+00,0.000000000000000000e+00
5.789999999999999591e-01,-5.969697310162618287e-01,-8.216583448392390521e-01,8.027309907332020877e-01,-5.832754668557612598e-01,5.857639926610798131e-01,9.550115803627887701e-01,-2.138296563075794687e-01,-2.054988064596753039e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.635898017588472531e+00,1.242128016796376411e+00,0.000000000000000000e+00
5.792500000000000426e-01,-4.610874719876998928e-01,-9.049351164798772329e-01,8.840954985822950807e-01,-4.505131550600436352e-01,5.860198795993154519e-01,9.660549368623355670e-01,-2.073621767994299758e-01,-1.540739646952419828e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.800920148562333623e+00,9.606366944969700894e-01,0.000000000000000000e+00
5.795000000000000151e-01,-3.138494831208625824e-01,-9.659293873520292673e-01,9.436893874558933692e-01,-3.066587127307479621e-01,5.862757679995330706e-01,9.741792912082308797e-01,-2.008415140308479618e-01,-1.031377468380290374e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.920307751578096855e+00,6.579970789564155709e-01,0.000000000000000000e+00
5.797499999999999876e-01,-1.588816266440593594e-01,-1.003139110877899753e+00,9.800456417533829345e-01,-1.552544721759117896e-01,5.865316573437738823e-01,9.796674007278433072e-01,-1.935814931295934405e-01,-5.270663590923440472e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.991662809621691732e+00,3.414161432478440839e-01,0.000000000000000000e+00
5.799999999999999600e-01,-1.641892255705627649e-14,-1.015648057947282412e+00,9.922694744973508119e-01,-2.860376691295749355e-05,5.867875472898085309e-01,9.827533786499014212e-01,-1.848998363598354233e-01,-2.801297254755991378e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.013667766491288980e+00,1.828915261628771480e-02,0.000000000000000000e+00
5.802500000000000435e-01,1.588830836438936689e-01,-1.003148310012651478e+00,9.800603422037219570e-01,1.551966928192244355e-01,5.870434376859805514e-01,9.836274103946897052e-01,-1.741092426157162809e-01,4.650902230770221496e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.986075134814935694e+00,-3.039432302971895039e-01,0.000000000000000000e+00
5.805000000000000160e-01,3.138554523798189888e-01,-9.659477588421547800e-01,9.437193260809778605e-01,3.065993072488067961e-01,5.872993285772278860e-01,9.824445608996104085e-01,-1.605159648716299459e-01,9.506476623913454049e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.909684969945780519e+00,-6.179276474285066989e-01,0.000000000000000000e+00
5.807499999999999885e-01,4.611013946239858052e-01,-9.049624411921887157e-01,8.841416995657327416e-01,4.504513295607885381e-01,5.875552202023436310e-01,9.793365901846996513e-01,-1.434281391862139710e-01,1.425770388771827879e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.786313564466683879e+00,-9.165222399678826237e-01,0.000000000000000000e+00
5.809999999999999609e-01,5.969955706552841912e-01,-8.216939100513750427e-01,8.027948667927394810e-01,5.832108367843116259e-01,5.878111129828872405e-01,9.744258896111431811e-01,-1.221762308967983129e-01,1.885925615165780778e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.618755259213158881e+00,-1.192914841934044956e+00,0.000000000000000000e+00
5.812500000000000444e-01,7.181922107721913084e-01,-7.181922107721776527e-01,7.016822165231216823e-01,7.016090960463737813e-01,5.880670075044902578e-01,9.678405835829508863e-01,-9.614760966246090057e-02,2.324655714853452182e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.410737669104247249e+00,-1.440737912532748854e+00,0.000000000000000000e+00
5.815000000000000169e-01,8.217074137620370422e-01,-5.970053816754132825e-01,5.832937824092274681e-01,8.027310382494378116e-01,5.883229044916126194e-01,9.597295180991420871e-01,-6.483615602167963621e-02,2.733414073306875691e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.166869062494511056e+00,-1.654182538857200901e+00,0.000000000000000000e+00
5.817499999999999893e-01,9.049925313485838174e-01,-4.611167263244914105e-01,4.505449248551395280e-01,8.840870222502715814e-01,5.885788047769966447e-01,9.502753822034608611e-01,-2.790569442928726371e-02,3.101579761935611690e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.925753539168640449e-01,-1.828112892686633684e+00,0.000000000000000000e+00
5.819999999999999618e-01,9.659968442258547450e-01,-3.138714011878812604e-01,3.067045441427057040e-01,9.436741238906757312e-01,5.888347092672844285e-01,9.397037768564456828e-01,1.473711626789018028e-02,3.416718150006494148e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.940233144371785956e-01,-1.958181110242865453e+00,0.000000000000000000e+00
5.822500000000000453e-01,1.003217997753312218e+00,-1.588941210976176077e-01,1.553145918243356849e-01,9.800254419398025663e-01,5.890906189063037646e-01,9.282859124167431863e-01,6.286875759151830390e-02,3.665143709699710262e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.780263275807100531e-01,-2.040940900257539159e+00,0.000000000000000000e+00
5.825000000000000178e-01,1.015738964139887068e+00,-2.189553278417815418e-14,1.028613079467606919e-04,9.922462077031418692e-01,5.893465346375950098e-01,9.163330182534494828e-01,1.158860251703701244e-01,3.832808745929487393e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.807062942596651567e-02,-2.073956432284520091e+00,0.000000000000000000e+00
5.827499999999999902e-01,1.003250625998795886e+00,1.588992889040313772e-01,-1.551087960872618299e-01,9.800358095387036172e-01,5.896024573676605929e-01,9.041816013344347036e-01,1.727695758469982579e-01,3.906485702904157753e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.765291123934157436e-01,-2.055901470820389321e+00,0.000000000000000000e+00
5.829999999999999627e-01,9.660594259539777573e-01,3.138917352238660419e-01,-3.064985706383544506e-01,9.436951898951078110e-01,5.898583879313202827e-01,8.921703002788085035e-01,2.320891025069334868e-01,3.875136175645274017e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.993792249980235187e-01,-1.986642474421534521e+00,0.000000000000000000e+00
5.832500000000000462e-01,9.050798904578749582e-01,4.611612380139360479e-01,-4.503387930769957581e-01,8.841194323100608488e-01,5.901143270603620428e-01,8.806109142800041534e-01,2.920612274956703724e-01,3.731282045686943882e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.008604328396042193e+00,-1.867298673136939646e+00,0.000000000000000000e+00
5.835000000000000187e-01,8.218122047190061785e-01,5.970815167622189890e-01,-5.830877162798068225e-01,8.027757202707180850e-01,5.903702753564880057e-01,8.697577409896856127e-01,3.506622188752924196e-01,3.472138825594037748e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.296345022757859899e+00,-1.700272080967908384e+00,0.000000000000000000e+00
5.837499999999999911e-01,7.183053809685592261e-01,7.183053809685652213e-01,-7.014767199774515349e-01,7.016672099987262268e-01,5.906262332692856498e-01,8.597801122416548480e-01,4.057850908050154581e-01,3.100268031543287894e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.555116737072643529e+00,-1.489241064210658827e+00,0.000000000000000000e+00
5.839999999999999636e-01,5.971069155134570705e-01,8.218471631009289791e-01,-8.025907910902109199e-01,5.832837061653438626e-01,5.908822010797517565e-01,8.507426311419278298e-01,4.554180168016227492e-01,2.623574003724434833e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.778033207711185115e+00,-1.239112459314491987e+00,0.000000000000000000e+00
5.842500000000000471e-01,4.612001625243535297e-01,9.051562841109604962e-01,-8.839402976917567489e-01,4.505403546910660695e-01,5.911381788896231670e-01,8.425960908427995166e-01,4.978130368904629122e-01,2.054604779472862519e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.959026509611707434e+00,-9.559292346854647571e-01,0.000000000000000000e+00
5.845000000000000195e-01,3.139309560777672758e-01,9.661801353301842088e-01,-9.435222889166827720e-01,3.067058620459315876e-01,5.913941666165815070e-01,8.351797969969926294e-01,5.316145818690618530e-01,1.409277936825972799e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.093053273352365462e+00,-6.467331775989284548e-01,0.000000000000000000e+00
5.847499999999999920e-01,1.589252789291080437e-01,1.003414720558674977e+00,-9.798698110579630027e-01,1.553220085532173167e-01,5.916501639951611269e-01,8.282336953894189335e-01,5.559268789258587917e-01,7.052837095340221130e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.176276448743336367e+00,-3.193848582677425996e-01,0.000000000000000000e+00
5.849999999999999645e-01,2.737613919286144000e-14,1.015941801408963618e+00,-9.920880252609229899e-01,1.164377130039607198e-04,5.919061705830327424e-01,8.214170100107227590e-01,5.703143617284210931e-01,-3.952780204872125697e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.206212492935724523e+00,1.765404724207847789e-02,0.000000000000000000e+00
5.852500000000000480e-01,-1.589311232718393085e-01,1.003451620286427648e+00,-9.798762373349173549e-01,-1.550891307647501993e-01,5.921621857721498516e-01,8.143294446009121668e-01,5.747441021909305281e-01,-8.085031015841090407e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.181835194452987903e+00,3.555683556382716048e-01,0.000000000000000000e+00
5.855000000000000204e-01,-3.139538614108712822e-01,9.662506306967822978e-01,-9.435352972302981645e-01,-3.064730037908067195e-01,5.924182088041144434e-01,8.065314184477573312e-01,5.694891125137424570e-01,-1.587111268467296943e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.103629391047672659e+00,6.854569557963203774e-01,0.000000000000000000e+00
