vx,vy,vz
-3.141775486144034403e+03,2.492172238621915881e+02,3.094683219781352363e+03
-3.485641336123507699e+03,-2.091555889840755071e+02,2.704920562087976123e+03
-3.743691607157835278e+03,-6.623768022067046104e+02,2.248566832423397500e+03
-3.909573248956428870e+03,-1.099286712130600336e+03,1.736859683356429287e+03
-3.979202893691546251e+03,-1.509127425631083952e+03,1.182399654302802219e+03
-3.950867353352832652e+03,-1.881807764242862049e+03,5.988398486218496828e+02
-3.825265745441375202e+03,-2.208151737438845885e+03,5.497056203794072893e-01
-3.605492215553801543e+03,-2.480124468391542450e+03,-5.977388507706838254e+02
-3.296959687894393483e+03,-2.691030011773843853e+03,-1.181294172691006906e+03
-2.907266525905472463e+03,-2.835676195899555751e+03,-1.735747626842871114e+03
-2.446009389816649673e+03,-2.910502433715656935e+03,-2.247447381096993468e+03
-1.924546901134714062e+03,-2.913667358779754977e+03,-2.703794531012198604e+03
-1.355719933991700373e+03,-2.845094131056816877e+03,-3.093553293331449822e+03
-7.535354198107567072e+02,-2.706472298863108790e+03,-3.407127632087273469e+03
-1.328214492601449876e+02,-2.501216172102451765e+03,-3.636797508926926184e+03
4.911378384048825865e+02,-2.234380731891125379e+03,-3.776908942655091778e+03
1.102978590850004366e+03,-1.912537146548602550e+03,-3.824013199329368945e+03
1.687635538535958631e+03,-1.543610958110579986e+03,-3.776951685867441029e+03
2.230712937585187774e+03,-1.136686922533215920e+03,-3.636884456299204885e+03
2.718839026548730089e+03,-7.017853079596181942e+02,-3.407261627731180397e+03
3.139995269167845436e+03,-2.496151585457002682e+02,-3.093738408680858811e+03
3.483812275446348394e+03,2.086894010486573166e+02,-2.704035830979621096e+03
3.741825113382325071e+03,6.618433272521124309e+02,-2.247750613829686245e+03
3.907681723514418081e+03,1.098688533867941487e+03,-1.736118841665731452e+03
3.977299303262614558e+03,1.508468639706685735e+03,-1.181739275519542844e+03
3.948964809732055528e+03,1.881093821110234558e+03,-5.982631122133899453e+02
3.823377106315668698e+03,2.207389246473132516e+03,-5.783260750646195686e-02
3.603629716415602616e+03,2.479320974530985495e+03,5.981465815478391050e+02
3.295134611067440346e+03,2.690193753616919366e+03,1.181620348351414123e+03
2.905488910205033790e+03,2.834815851918454428e+03,1.735996571226157812e+03
2.444287783623223731e+03,2.909626861509374066e+03,2.247624977486387706e+03
1.922888162643094347e+03,2.912785331692426098e+03,2.703908000053335400e+03
1.354129084322549943e+03,2.844214077140924928e+03,3.093610928684698138e+03
7.520155568400334687e+02,2.705602049026735131e+03,3.407138497275532700e+03
1.313737312695375294e+02,2.500362726923846822e+03,3.636771101716399244e+03
-4.925141307537782041e+02,2.233550059257830981e+03,3.776854837842294273e+03
-1.104285908915676373e+03,1.911734024136081416e+03,3.823940686366285718e+03
-1.688877837270024429e+03,1.542838874709657148e+03,3.776869423028846995e+03
-2.231895373488349833e+03,1.135948049761093444e+03,3.636800166671506759e+03
-2.719967600782642876e+03,7.010805485744600674e+02,3.407181862610068038e+03
-3.141076443355411811e+03,2.489442699766322278e+02,3.093668400139477853e+03
-3.484852593587864249e+03,-2.093276182113810080e+02,2.703979447174105644e+03
-3.742830864595373896e+03,-6.624507944754800519e+02,2.247710419094847566e+03
-3.908658676088595712e+03,-1.099267638558540511e+03,1.736096250377556999e+03
-3.978252531103129513e+03,-1.509021985549916280e+03,1.181734776280177812e+03
-3.949898618613553936e+03,-1.881624012466177874e+03,5.982765273931320280e+02
-3.824295042604451737e+03,-2.207898745866639729e+03,8.853966238711560854e-02
-3.604534536124400802e+03,-2.479812136022589129e+03,-5.980997269317962264e+02
-3.296028117934062266e+03,-2.690668879107499379e+03,-1.181559236942539883e+03
-2.906371886383618858e+03,-2.835277039692066865e+03,-1.735923673084986831e+03
-2.445160054788330399e+03,-2.910075839193974389e+03,-2.247543035025316385e+03
-1.923748772015184613e+03,-2.913223353011507243e+03,-2.703819722452837595e+03
-1.354976552294448993e+03,-2.844641900858412555e+03,-3.093518735468371233e+03
-7.528481884715635033e+02,-2.706020003397391520e+03,-3.407044348686617923e+03
-1.321899236530470603e+02,-2.500770848102751188e+03,-3.636676440146261029e+03
4.917156313067209794e+02,-2.233948278573599055e+03,-3.776760646009954598e+03
1.103505842841947469e+03,-1.912122369537695477e+03,-3.823847647432226495e+03
1.688116388665345994e+03,-1.543217648205621344e+03,-3.776778149437465345e+03
2.231152255223771590e+03,-1.136317945966967955e+03,-3.636711451685177508e+03
2.719242252951475166e+03,-7.014426892167508640e+02,-3.407096903925231800e+03
3.140368310622743593e+03,-2.493001434445375537e+02,-3.093588949405722360e+03
3.484161433653352105e+03,2.089763069691340434e+02,-2.703907851976109669e+03
3.742157035214137522e+03,6.621023433536599896e+02,-2.247649542415786073e+03
3.908003352573681241e+03,1.098920605353814381e+03,-1.736049273372646439e+03
3.977617818998888197e+03,1.508675445414757860e+03,-1.181704909676552234e+03
3.949287545045086972e+03,1.881277778117928392e+03,-5.982666736818465552e+02
3.823711440480944020e+03,2.207553502901478623e+03,-1.009898454680040886e-01
3.603982945511133039e+03,2.479469384684315173e+03,5.980632914079641296e+02
3.295513802034475702e+03,2.690330833018455905e+03,1.181497578443379325e+03
2.905900746602565960e+03,2.834946713052181622e+03,1.735836202144283561e+03
2.444738410819461933e+03,2.909757133511107895e+03,2.247430130889411430e+03
1.923383037996047278e+03,2.912921068308142821e+03,2.703683030349547153e+03
1.354672834313752219e+03,2.844361656749988015e+03,3.093361396792604864e+03
7.526118393347726396e+02,2.705768068561369091e+03,3.406871130789207200e+03
1.320250979828868481e+02,2.500553888484204890e+03,3.636493743935996463e+03
-4.918063775364826142e+02,2.233773045018692301e+03,3.776576384217832583e+03
-1.103521869756716796e+03,1.911995352615856063e+03,3.823671001764801986e+03
-1.688059178852735613e+03,1.543144730781374165e+03,3.776619228150062099e+03
-2.231025494426095975e+03,1.136304082510193211e+03,3.636580878429025688e+03
-2.719051784356883218e+03,7.014916356689101349e+02,3.407005372961831654e+03
-3.140121974061807123e+03,2.494142539990246519e+02,3.093546781517929503e+03
-3.483868809682423944e+03,-2.087962079916246125e+02,2.703924580649947984e+03
-3.741829118727258447e+03,-6.618570139516230029e+02,2.247733552510708705e+03
-3.907652181436255887e+03,-1.098612367975203824e+03,1.736207506314862712e+03
-3.977256080938839204e+03,-1.508308108018874009e+03,1.181942641420654581e+03
-3.948928181851442332e+03,-1.880856505090678183e+03,5.985873655676272165e+02
-3.823367263537906638e+03,-2.207084646586733470e+03,5.062083417366081139e-01
-3.603666272018327618e+03,-2.478960286788400481e+03,-5.975738918533526203e+02
-3.295236117702030697e+03,-2.689789603051022368e+03,-1.180926215178566736e+03
-2.905672398741731286e+03,-2.834381988895244376e+03,-1.735186870957261135e+03
-2.444568335699247200e+03,-2.909177827878472272e+03,-2.246708461815115697e+03
-1.923278527845866165e+03,-2.912336104622905623e+03,-2.702896093266701882e+03
-1.354639351870074961e+03,-2.843779699106193675e+03,-3.092517456973717799e+03
-7.526528904468175369e+02,-2.705197252774000845e+03,-3.405979355802270220e+03
-1.321421745235361698e+02,-2.500001564450401020e+03,-3.635563866626968320e+03
4.916137724054194678e+02,-2.233245543941473898e+03,-3.775618331665605183e+03
1.103256104798675779e+03,-1.911497795275110320e+03,-3.822694506548584741e+03
1.687724283315548291e+03,-1.542680893929067906e+03,-3.775633444828784377e+03
2.230626857713435129e+03,-1.135876338819593457e+03,-3.635594033373013644e+03
2.718595783446894529e+03,-7.011009779019523194e+02,-3.406024477939295139e+03
3.139615556390440815e+03,-2.490604062399114298e+02,-3.092577439310930004e+03
3.483319068231858182e+03,2.091145992722007918e+02,-2.702970903667227503e+03
3.741242900579282377e+03,6.621421270100961465e+02,-2.246798203114692114e+03
3.907035769163955138e+03,1.098866918382673020e+03,-1.735291852016448274e+03
3.976614977248108971e+03,1.508535059654332144e+03,-1.181047001884834572e+03
3.948267012708444327e+03,1.881058812781626330e+03,-5.977113147571703848e+02
3.822689794387822531e+03,2.207265062192811456e+03,3.511205616337829127e-01
3.602975428740162442e+03,2.479121349738408298e+03,5.984137741072871677e+02
3.294533801647670316e+03,2.689933786953732579e+03,1.181750714577194231e+03
2.904959387050677378e+03,2.834511550104182788e+03,1.735998699008121775e+03
2.443844340847597323e+03,2.909294607840864501e+03,2.247510629692440489e+03
1.922542384190056509e+03,2.912441403729533249e+03,2.703691561033408561e+03
1.353889305726227121e+03,2.843874244500994791e+03,3.093308834080373799e+03
7.518869503364568345e+02,2.705281265767901459e+03,3.406768698886372931e+03
1.313584654748306093e+02,2.500074915081784638e+03,3.636352604519332090e+03
-4.924167086947194321e+02,2.233307964102429196e+03,3.776407325131156540e+03
-1.104079113357104461e+03,1.911549110925480591e+03,3.823484226343270620e+03
-1.688567534549900529e+03,1.542721233255386096e+03,3.776424230808949233e+03
-2.231489930054744946e+03,1.135906277121768426e+03,3.636386383399287297e+03
-2.719477874538547894e+03,7.011215905508740889e+02,3.406819310206402406e+03
-3.140515786071325692e+03,2.490732163385131628e+02,3.093376276231719658e+03
-3.484236821402619626e+03,-2.091077744342368305e+02,2.703775938484455764e+03
-3.742178151608742610e+03,-6.621394097622126083e+02,2.247612230136945982e+03
-3.907989332881213613e+03,-1.098866650457497371e+03,1.736118064307484701e+03
-3.977588644552506139e+03,-1.508536086188748641e+03,1.181888682704064422e+03
-3.949263549211080317e+03,-1.881060728678364285e+03,5.985714668391452733e+02
-3.823712806574723345e+03,-2.207268382287758413e+03,5.298538379664363696e-01
-3.604029209615961918e+03,-2.479127477841324435e+03,-5.975103652534122602e+02
-3.295623373184236243e+03,-2.689944811443232538e+03,-1.180823654681537846e+03
-2.906090455899461176e+03,-2.834530322313057241e+03,-1.735047322964956948e+03
-2.445023100112354768e+03,-2.909324855457626199e+03,-2.246535165649358078e+03
-1.923775197539552892e+03,-2.912487766111657493e+03,-2.702693456927960597e+03
-1.355182297710311786e+03,-2.843942211188482361e+03,-3.092291020206627763e+03
-7.532455427460281498e+02,-2.705377014029974362e+03,-3.405735745739503272e+03
-1.327869093185895508e+02,-2.500205057273965394e+03,-3.635310749151028176e+03
4.909157552346675288e+02,-2.233479228260784112e+03,-3.775364357542422113e+03
1.102504918101934209e+03,-1.911767986065869536e+03,-3.822449245972360586e+03
1.686921506214658848e+03,-1.542993613132771543e+03,-3.775407298271360105e+03
2.229775701400102662e+03,-1.136237133255898470e+03,-3.635398102037600438e+03
2.717701255558090907e+03,-7.015146986087655705e+02,-3.405870375123416579e+03
3.138684601150776416e+03,-2.495309513722188228e+02,-3.092477026121926883e+03
3.482360652232196571e+03,2.085845670314201357e+02,-2.702935939425298329e+03
3.740268011160463175e+03,6.615514681684917377e+02,-2.246839912374520281e+03
3.906057295513214285e+03,1.098216281223708620e+03,-1.735420424716420030e+03
3.975647454372868651e+03,1.507827089182444070e+03,-1.181271058204172277e+03
3.947326224387556522e+03,1.880298272534689431e+03,-5.980373785421023740e+02
3.821792252417786131e+03,2.206458840173213503e+03,-8.091832053168789007e-02
3.602137849096752234e+03,2.478278231716134087e+03,5.978744623229766830e+02
3.293772800647606800e+03,2.689064030981000542e+03,1.181105126816662732e+03
2.904291118673469100e+03,2.833626722952922592e+03,1.735250195672633708e+03
2.443284013323072941e+03,2.908407439225029520e+03,2.246665134639366897e+03
1.922103699490196732e+03,2.911565549255465612e+03,2.702757691416483794e+03
1.353583855866624162e+03,2.843023944439778916e+03,3.092297911326549183e+03
7.517236227528826475e+02,2.704470904134587272e+03,3.405694602272915290e+03
1.313429205445374066e+02,2.499318501930192269e+03,3.635231447096409738e+03
-4.922824254897575429e+02,2.232618579786950704e+03,3.775256955991174436e+03
-1.103796773869122717e+03,1.910938361175786667e+03,3.822323588549646502e+03
-1.688142715256723704e+03,1.542198765984240026e+03,3.775272625602321568e+03
-2.230931780293418342e+03,1.135479405914569270e+03,3.635262704715997643e+03
-2.718798688046323150e+03,7.007950568918481622e+02,3.405741316961690245e+03
-3.139730420216204038e+03,2.488491054169840027e+02,3.092359963067498484e+03
-3.483362023019885328e+03,-2.092299680520092977e+02,2.702835050435159246e+03
-3.741231853365023198e+03,-6.621625870748054012e+02,2.246757945849262796e+03
-3.906989979410910564e+03,-1.098795816392281722e+03,1.735358849912859341e+03
-3.976554594740443918e+03,-1.508378000401552526e+03,1.181230297978834415e+03
-3.948212582731169277e+03,-1.880823537243868032e+03,5.980170903207589390e+02
-3.822661742411501564e+03,-2.206961263132678596e+03,8.028430422782437126e-02
-3.602993543603413400e+03,-2.478760421999609662e+03,-5.978566945673287591e+02
-3.294616748672315680e+03,-2.689528534493006191e+03,-1.181071001655593136e+03
-2.905124280773241026e+03,-2.834075863041897719e+03,-1.735202366262029500e+03
-2.444106336593571086e+03,-2.908843139296343452e+03,-2.246606531903962605e+03
-1.922914303107258092e+03,-2.911989225122726111e+03,-2.702691201892906520e+03
-1.354381304013772933e+03,-2.843436482607650760e+03,-3.092226108224724612e+03
-7.525062455614286137e+02,-2.704872728589210965e+03,-3.405619567721167186e+03
-1.321091335762527024e+02,-2.499709716851863504e+03,-3.635154709528806961e+03
4.915338541053443464e+02,-2.232999162035691825e+03,-3.775179547528803596e+03
1.103066551910021644e+03,-1.911308366977928699e+03,-3.822246206485876883e+03
1.687430978038945568e+03,-1.542558513034797215e+03,-3.775195863666742753e+03
2.230238172064072842e+03,-1.135829595812741900e+03,-3.635187307216368026e+03
2.718122557430788675e+03,-7.011368128851855772e+02,-3.405668404662366811e+03
3.139071094438086675e+03,-2.491839150349740919e+02,-3.092291184621263710e+03
3.482719112531914107e+03,2.089003995436997911e+02,-2.702772626382835824e+03
3.740605534173901106e+03,6.618365513606305512e+02,-2.246704591090311624e+03
3.906381205538292306e+03,1.098471852959294210e+03,-1.735317581423105821e+03
3.975965206439852409e+03,1.508055146566296116e+03,-1.181204153490713679e+03
3.947645294709780046e+03,1.880501542142549397e+03,-5.980087971349522604e+02
3.822120016848902196e+03,2.206640737241261377e+03,-9.192504226326091155e-02
3.602481453471830719e+03,2.478442805722251705e+03,5.978237532144851230e+02
3.294139029418622158e+03,2.689215898126597949e+03,1.181015764115555612e+03
2.904686268651510545e+03,2.833770988670114548e+03,1.735124384329133363e+03
2.443713777653062607e+03,2.908549615316526797e+03,2.246506211949025328e+03
1.922573063602622369e+03,2.911711470274584826e+03,2.702570091700330067e+03
1.354097002868391883e+03,2.843179686241627678e+03,3.092087125689916320e+03
7.522838416462128635e+02,2.704642704532343487e+03,3.405467139076443345e+03
1.319525078800195956e+02,2.499512679515789387e+03,3.634994795356519717e+03
-4.916222802243947854e+02,2.232841443251510555e+03,3.775019548618022327e+03
-1.103086126073050536e+03,1.911196098776649478e+03,3.822094755906399314e+03
-1.687383027156178287e+03,1.542497304316619875e+03,3.775062523906900424e+03
-2.230126099316203181e+03,1.135824229448816368e+03,3.635082199823753854e+03
-2.717951824253808809e+03,7.011909851293054317e+02,3.405601803760014263e+03
-3.138849096704465410e+03,2.493000323516033347e+02,3.092273104919436719e+03
-3.482454967765180754e+03,-2.087213584202128800e+02,2.702812431989644210e+03
-3.740309800560195981e+03,-6.615951069728412222e+02,2.246810644849774235e+03
-3.906065553954076222e+03,-1.098170034122315883e+03,1.735496947388091257e+03
-3.975642064504998871e+03,-1.507696443719933768e+03,1.181462358635438932e+03
-3.947327478146987687e+03,-1.880090813008610667e+03,5.983496536187375341e+02
-3.821820359309366722e+03,-2.206184072240232581e+03,5.174115019161089624e-01
-3.602212442529357304e+03,-2.477947359112112736e+03,-5.973135536095691123e+02
-3.293912454312490809e+03,-2.688689689059932789e+03,-1.180422670313127355e+03
-2.904512884995715012e+03,-2.833222675008120405e+03,-1.734452068486660892e+03
-2.443602995640081645e+03,-2.907988242616201205e+03,-2.245760092936236560e+03
-1.922532668860764488e+03,-2.911146199240293299e+03,-2.701757168021521466e+03
-1.354132922330088832e+03,-2.842619504150460216e+03,-3.091215745386844901e+03
-7.523999695977267947e+02,-2.704096129519599799e+03,-3.404546706801129403e+03
-1.321506088263382708e+02,-2.498987470566847605e+03,-3.634035421481014509e+03
4.913425761948730610e+02,-2.232344332608974128e+03,-3.774031651859111662e+03
1.102727223677936081e+03,-1.910732566218283637e+03,-3.821088638477202494e+03
1.686949157628527928e+03,-1.542071413533839177e+03,-3.774047945699821867e+03
2.229623009274498145e+03,-1.135438544601295689e+03,-3.634067983795965119e+03
2.717386379779764866e+03,-7.008465802044119073e+02,-3.404595507093721608e+03
3.138228832949224397e+03,-2.489965971927346970e+02,-3.091280788011921231e+03
3.481787624292146120e+03,2.089853226177877445e+02,-2.701838549292584048e+03
3.739602887652844402e+03,6.618220216880670250e+02,-2.245858068240905595e+03
3.905325993162711711e+03,1.098362936119862752e+03,-1.734567115958805516e+03
3.974875937302550938e+03,1.507858671444324500e+03,-1.180555531429003395e+03
3.946539900651350308e+03,1.880225722266078947e+03,-5.974652276138650677e+02
3.821015481746861497e+03,2.206294810725613843e+03,3.457406417861248471e-01
3.601393506867218093e+03,2.478036776526611447e+03,5.981568988185797480e+02
3.293081630270126880e+03,2.688760512395450405e+03,1.181248420043577653e+03
2.903671156003644683e+03,2.833277396038176903e+03,1.735263108721982235e+03
2.442750224622523092e+03,2.908028912117586515e+03,2.246559618553129894e+03
1.921667793956719379e+03,2.911174295996082947e+03,2.702548316793204776e+03
1.353254257705242480e+03,2.842635900978572863e+03,3.092001286515664560e+03
7.515055666428152108e+02,2.704101161294103349e+03,3.405328830143057075e+03
1.312386207767061705e+02,2.498981091021021712e+03,3.634815656981272241e+03
-4.922735847972440979e+02,2.232326330684186814e+03,3.774810926072692382e+03
-1.103678072097496170e+03,1.910702802070037706e+03,3.821867451141320089e+03
-1.687919980191971717e+03,1.542030030817227271e+03,3.774826628627448827e+03
-2.230613331276027566e+03,1.135386119756942662e+03,3.634846990540619572e+03
-2.718395322411819052e+03,7.007841801159838724e+02,3.405375676911398841e+03
-3.139255410301791926e+03,2.489257320048077418e+02,3.092063532296430822e+03
-3.482831080454465337e+03,-2.090628472037692518e+02,2.702625921958070194e+03
-3.740663015648263354e+03,-6.619043314142162444e+02,2.246652701426976819e+03
-3.906403381267971326e+03,-1.098448360047102369e+03,1.735372025536835736e+03
-3.975972101605255830e+03,-1.507946017096694050e+03,1.181373819083313265e+03
-3.947657283368610933e+03,-1.880314512984007024e+03,5.982997233560846553e+02
-3.822157318593707259e+03,-2.206385452256414737e+03,5.071567781405078579e-01
-3.602563635330078796e+03,-2.478130575570905421e+03,-5.972842364104918715e+02
-3.294284525414456311e+03,-2.688859419796263865e+03,-1.180355043391512481e+03
-2.904911928622228970e+03,-2.833384032011653289e+03,-1.734348522073988079e+03
-2.444034455896130112e+03,-2.908146684388378617e+03,-2.245624100052041285e+03
-1.923001256801375348e+03,-2.911307447695281553e+03,-2.701593231643375020e+03
-1.354642545574642782e+03,-2.842789468958300859e+03,-3.091029345922590892e+03
-7.529536663104544232e+02,-2.704280839557377931e+03,-3.404344256438680077e+03
-1.327504751014507463e+02,-2.499193008177162937e+03,-3.633824228463433428e+03
4.906954770897092999e+02,-2.232576762395628521e+03,-3.773819892275220354e+03
1.102032979410909775e+03,-1.910997847065214728e+03,-3.820885326575922136e+03
1.686209156003934140e+03,-1.542375281264963405e+03,-3.773862887090802360e+03
2.228840113855857453e+03,-1.135786354128643325e+03,-3.633911690765936328e+03
2.716565116992750973e+03,-7.012431005186514312e+02,-3.404479053128442956e+03
3.137375565297947560e+03,-2.494457601953440644e+02,-3.091215581053729238e+03
3.480910676117122875e+03,2.084807086334015764e+02,-2.701836010871944382e+03
3.738712586366255891e+03,6.612605726367374928e+02,-2.245929218286692503e+03
3.904434592050703031e+03,1.097744976814935399e+03,-1.734722078908428557e+03
3.973997396440573539e+03,1.507186469566294136e+03,-1.180802995541520204e+03
3.945689519130090957e+03,1.879503637800192791e+03,-5.978119023123747411e+02
3.820209394296357914e+03,2.205529334222796479e+03,-1.043819024145821728e-01
3.600648123602381020e+03,2.477236383604523326e+03,5.976018302781366174e+02
3.292413311702585361e+03,2.687935210212459879e+03,1.180589247625991447e+03
2.903095864134866133e+03,2.832438521222026338e+03,1.734503013870707946e+03
2.442283032330331480e+03,2.907188993209453656e+03,2.245704340584245983e+03
1.921322314131075700e+03,2.910346821039730912e+03,2.701606298664025417e+03
1.353042027515376049e+03,2.841834977539279862e+03,3.090983698092473333e+03
7.514354407955542001e+02,2.703341074186479091e+03,3.404249430246711654e+03
1.313162377898183877e+02,2.498275781480834667e+03,3.633690474365802402e+03
-4.920462002156115204e+02,2.231688836579003237e+03,3.773657764090826731e+03
-1.103302719816957961e+03,1.910144708519346523e+03,3.820705246204968716e+03
-1.687402278979226594e+03,1.541560982502276829e+03,3.773674713753181095e+03
-2.229962493214538426e+03,1.135013439920502151e+03,3.633724328491025972e+03
-2.717623730207019435e+03,7.005126281713266962e+02,3.404300130543793330e+03
-3.138378042284290586e+03,2.487574142542511595e+02,3.091051232678971246e+03
-3.481864842365822369e+03,-2.091284179120966655e+02,2.701690779164402556e+03
-3.739626042905839313e+03,-6.618700479506813963e+02,2.245806081884308242e+03
-3.905314370229416909e+03,-1.098319238153605511e+03,1.734622597152885191e+03
-3.974849714993089947e+03,-1.507728856110066317e+03,1.180727545244251360e+03
-3.946519656593209220e+03,-1.880017537745494337e+03,5.977599725261162575e+02
-3.821021673756491055e+03,-2.206017967836683056e+03,7.488612924911519642e-02
-3.601445942118791663e+03,-2.477702718955516957e+03,-5.976104022020202819e+02
-3.293199003138532589e+03,-2.688382073628342368e+03,-1.180579114006954342e+03
-2.903870612771216656e+03,-2.832868490605059833e+03,-1.734477015944632058e+03
-2.443046951830164744e+03,-2.907604217842235812e+03,-2.245665603840117001e+03
-1.922074643365009706e+03,-2.910748910013754085e+03,-2.701557895896617993e+03
-1.353781415201265872e+03,-2.842224977236241102e+03,-3.090928369118816590e+03
-7.521602777216445475e+02,-2.703719536607426107e+03,-3.404189396686536838e+03
-1.320249861514438692e+02,-2.498642909856351253e+03,-3.633627372843020112e+03
4.913547316910597829e+02,-2.232044681184248020e+03,-3.773592701690482045e+03
1.102629197995745017e+03,-1.910489376550893894e+03,-3.820638961245116661e+03
1.686746792657820151e+03,-1.541894823014041776e+03,-3.773607806714656363e+03
2.229324629495399677e+03,-1.135337168880359059e+03,-3.633657515745951059e+03
2.717002764426725662e+03,-7.008273690759391457e+02,-3.404234469759997864e+03
3.137773205708283058e+03,-2.490646444959079133e+02,-3.090988274201368768e+03
3.481275619135397392e+03,2.088270082946431785e+02,-2.701632611304841703e+03
3.739052444025403020e+03,6.615727636346393865e+02,-2.245755257156155494e+03
3.904757138048422803e+03,1.098024619873916663e+03,-1.734581947347678579e+03
3.974310425415414556e+03,1.507435919457166165e+03,-1.180699911749544981e+03
3.946000704922270870e+03,1.879725975215938433e+03,-5.977478909898669599e+02
3.820526150196265462e+03,2.205728287164590256e+03,-8.027114584161323951e-02
3.600977470388676011e+03,2.477416239386408506e+03,5.975863912673787581e+02
3.292761760192937345e+03,2.688100721918266117e+03,1.180535749940558389e+03
2.903469317700616557e+03,2.832594814251974185e+03,1.734414033140556512e+03
2.442686711646259937e+03,2.907341478048173030e+03,2.245583471299747998e+03
1.921760701827071898e+03,2.910501117136608627e+03,2.701458087927903307e+03
1.353518825417068228e+03,2.841996850373272082e+03,3.090813588248124688e+03
7.519535281130762314e+02,2.703516383451133152e+03,3.404063717365438151e+03
1.318776161696232805e+02,2.498470433673054686e+03,3.633496284716153241e+03
-4.914404884319340567e+02,2.231908730955089140e+03,3.773463043862919676e+03
-1.102652709891302948e+03,1.910395662556472644e+03,3.820518752152328943e+03
-1.686709240971036252e+03,1.541848622641794009e+03,3.773505985441575376e+03
-2.229229120339401561e+03,1.135343046211069804e+03,3.633583618386562648e+03
-2.716854339437189083e+03,7.008889276168247306e+02,3.404198267759831197e+03
-3.137578758352433397e+03,2.491843265144302677e+02,3.090999400879287805e+03
-3.481043729950255965e+03,-2.086480686461817129e+02,2.701700198852337962e+03
-3.738793151064659014e+03,-6.613348316856404381e+02,2.245887600788802956e+03
-3.904481658784224692e+03,-1.097729398456884383e+03,1.734786207432216770e+03
-3.974030844179070755e+03,-1.507086537818157240e+03,1.180981859754964034e+03
-3.945729636825690250e+03,-1.879326933377109299e+03,5.981117018905304121e+02
-3.820276389404450128e+03,-2.205285359455104754e+03,5.283635197059783906e-01
-3.600761628587113137e+03,-2.476936339387248609e+03,-5.970534657522052839e+02
-3.292591900585270196e+03,-2.687591729762514206e+03,-1.179919364441833977e+03
-2.903356591168667819e+03,-2.832065366611958325e+03,-1.733717485720880632e+03
-2.442641004474197871e+03,-2.906800721802916996e+03,-2.244811920504006139e+03
-1.921790308174946176e+03,-2.909958429709939537e+03,-2.700618416938833889e+03
-1.353630161593312778e+03,-2.841461533166037952e+03,-3.089914192480413021e+03
-7.521509086960287505e+02,-2.702997339139797532e+03,-3.403114214299384457e+03
-1.321631131413653861e+02,-2.497975842947040292e+03,-3.632507150996899782e+03
4.910670840379531228e+02,-2.231445748556362105e+03,-3.772445192573723489e+03
1.102193809326626479e+03,-1.909970155458569252e+03,-3.819483071958652999e+03
1.686169256132223609e+03,-1.541464973791401690e+03,-3.772462871577916758e+03
2.228614144810211656e+03,-1.135004044737333061e+03,-3.632542531744974440e+03
2.716171731413526686e+03,-7.005957602465814489e+02,-3.403167360815245956e+03
3.136836658141832686e+03,-2.489366753267831598e+02,-3.089985246463283602e+03
3.480250555578237254e+03,2.088518290933569972e+02,-2.700707649025623141e+03
3.737957121061180715e+03,6.614973575650036537e+02,-2.244919788748420615e+03
3.903610389358368138e+03,1.097854050832477697e+03,-1.733844687412491567e+03
3.973131058235785076e+03,1.507177045061165472e+03,-1.180066861405391137e+03
3.944807005782774013e+03,1.879387079857493518e+03,-5.972224602484679963e+02
3.819335507869710455e+03,2.205318735655889213e+03,3.365280925066522766e-01
3.599806064604672429e+03,2.476946224179383535e+03,5.978958356241436150e+02
3.291624114890276815e+03,2.687581170916082556e+03,1.180741653169469373e+03
2.902377817303897700e+03,2.832037127043692635e+03,1.734522769399741037e+03
2.441651303911262403e+03,2.906757094551454884e+03,2.245603585456454311e+03
1.920788771661487090e+03,2.909901105864581950e+03,2.701399787234117412e+03
1.352615217864104807e+03,2.841391566756117754e+03,3.090688209918438133e+03
7.511206933680372231e+02,2.702915215041920874e+03,3.403883220797880767e+03
1.311158403086889166e+02,2.497881634153683081e+03,3.633272802684656199e+03
-4.921328058180936864e+02,2.231339333299054033e+03,3.773208511822730088e+03
-1.103278765519391527e+03,1.909851454306687401e+03,3.820244619855757719e+03
-1.687273550162660968e+03,1.541334163663500021e+03,3.773223003069705101e+03
-2.229737265654602197e+03,1.134861710922039720e+03,3.633301682204795270e+03
-2.717312749137405262e+03,7.004429582269294770e+02,3.403926308120718204e+03
-3.137994510703442302e+03,2.487748895029874063e+02,3.090745297459779522e+03
-3.481424375410725133e+03,-2.090208252251819090e+02,2.701470712622286101e+03
-3.739146544039421769e+03,-6.616717185426324477e+02,2.245688317796979391e+03
-3.904815792818262707e+03,-1.098032119492882202e+03,1.734621494439964408e+03
-3.974353688316501575e+03,-1.507357615012211909e+03,1.180854835187945355e+03
-3.946048974941294091e+03,-1.879569620021934952e+03,5.980242268440158568e+02
-3.820599667762630361e+03,-2.205503542128805293e+03,4.810567796159163634e-01
-3.601095818727638289e+03,-2.477134431859036340e+03,-5.970611873082830243e+02
-3.292943384601684556e+03,-2.687774564380672473e+03,-1.179889222281831962e+03
-2.903731074305696893e+03,-2.832238090107022344e+03,-1.733652259053520766e+03
-2.443043456223578232e+03,-2.906968702350573949e+03,-2.244715357886729635e+03
-1.922224928134090305e+03,-2.910127180448511353e+03,-2.700495151120926948e+03
