x,y,z
1.120334736303167418e+07,1.333490234364987910e+07,1.029997009166838787e+07
8.814160593023331836e+06,1.334965041910335608e+07,1.239118864206111617e+07
6.207816835501313210e+06,1.303567810133884661e+07,1.417739007042340934e+07
3.448482545452883001e+06,1.240069518813268654e+07,1.561456929332937859e+07
6.040993990839147009e+05,1.146031795217407495e+07,1.666731150224352442e+07
-2.255288454088018276e+06,1.023768621030074544e+07,1.730966640955299512e+07
-5.059259671588363126e+06,8.762894799874786288e+06,1.752578959974981099e+07
-7.738750989348522387e+06,7.072253340400038287e+06,1.731033496093783155e+07
-1.022775962632051855e+07,5.207392435495338403e+06,1.666858831343740970e+07
-1.246497071911556832e+07,3.214238306167169940e+06,1.561633875943401642e+07
-1.439526949551217072e+07,1.141881140939190518e+06,1.417949078884551860e+07
-1.597110072347019240e+07,-9.586348855905389646e+05,1.239342662453939952e+07
-1.715364174639500305e+07,-3.035570007218544371e+06,1.030213450896791928e+07
-1.791376003997071460e+07,-5.037764539295995608e+06,7.957124462968740612e+06
-1.823273158240919933e+07,-6.915900263099840842e+06,5.416158336099445820e+06
-1.810270227954562008e+07,-8.623716313902640715e+06,2.741825580379007384e+06
-1.752688107590603083e+07,-1.011914950722897984e+07,-1.203082253284679056e-07
-1.651946004765902460e+07,-1.136537092999782227e+07,-2.741784336921432521e+06
-1.510526354496037960e+07,-1.233169321507319063e+07,-5.415997861815115437e+06
-1.331913515794275515e+07,-1.299432614032861218e+07,-7.956779807276033796e+06
-1.120507775778503902e+07,-1.333696196425312012e+07,-1.030156095675786026e+07
-8.815167951860675588e+06,-1.335117613311601058e+07,-1.239260481473587826e+07
-6.208271844138963148e+06,-1.303663356544214487e+07,-1.417842921753891371e+07
-3.448593874315210618e+06,-1.240109552516922541e+07,-1.561507338526146114e+07
-6.040946058011230780e+05,-1.146022701921318658e+07,-1.666717925390685536e+07
2.255183455792171881e+06,-1.023720957965009101e+07,-1.730886053238545358e+07
5.058840687524349429e+06,-8.762169098188500851e+06,-1.752433819637716562e+07
7.737853285780625418e+06,-7.071432951287726872e+06,-1.730832694317449629e+07
1.022627167085430585e+07,-5.206634853354001418e+06,-1.666616333299211599e+07
1.246284268500062265e+07,-3.213689567711808719e+06,-1.561367272014730796e+07
1.439251587091198377e+07,-1.141662714184764074e+06,-1.417677843985733762e+07
1.596779698588001728e+07,9.584365850373180583e+05,-1.239086295468870364e+07
1.714991563257500902e+07,3.034910620744374581e+06,-1.029989667945326492e+07
1.790977840709251538e+07,5.036644811842354946e+06,-7.955355858929020353e+06
1.822868418261830509e+07,6.914365034374018200e+06,-5.414956028150465339e+06
1.809878394524490833e+07,8.621849708413982764e+06,-2.741232111567062326e+06
1.752327384238099679e+07,1.011706686998214945e+07,-6.862804164050180436e-08
1.651631664520371519e+07,1.136320827245453186e+07,2.741262616987606511e+06
1.510269350232615508e+07,1.232959507377146930e+07,5.415076372072575614e+06
1.331719450506462529e+07,1.299243281346265972e+07,7.955620471669491380e+06
1.120376302401795238e+07,1.333539708852355927e+07,1.030035223600462265e+07
8.814414848663475364e+06,1.335003550669879280e+07,1.239154608161085099e+07
6.207958710770759732e+06,1.303597602255645208e+07,1.417771408466230333e+07
3.448549660109174903e+06,1.240093653149969131e+07,1.561487318538279645e+07
6.041108659210345941e+05,1.146053548855152167e+07,1.666762787623744830e+07
-2.255337359087514691e+06,1.023790821030434966e+07,1.731004176253041625e+07
-5.059400250052969903e+06,8.763138288918806240e+06,1.752627657783741504e+07
-7.739040678144602105e+06,7.072518079832971096e+06,1.731098294794382527e+07
-1.022827809640282579e+07,5.207656410919836722e+06,1.666943328483653627e+07
-1.246581261979981698e+07,3.214455400092463475e+06,1.561739350770197622e+07
-1.439653434540138580e+07,1.141981473081485368e+06,1.418073667919499427e+07
-1.597288081518897600e+07,-9.587417322036770638e+05,1.239480795926957764e+07
-1.715600922023221850e+07,-3.035988963885974605e+06,1.030355636645259894e+07
-1.791675445308092237e+07,-5.038606637668947689e+06,7.958454553232619539e+06
-1.823634932970698923e+07,-6.917272519328762777e+06,5.417233012820422649e+06
-1.810688910200322419e+07,-8.625710821053365245e+06,2.742459714262832887e+06
-1.753152863095572591e+07,-1.012183277438807860e+07,2.576608684182270352e-07
-1.652440714316502959e+07,-1.136877452644051053e+07,-2.742605421202812344e+06
-1.511030219276029989e+07,-1.233580668576569296e+07,-5.417804470858410001e+06
-1.332402113593208976e+07,-1.299909296570720710e+07,-7.959698664282830432e+06
-1.120954493084197491e+07,-1.334227906409331970e+07,-1.030566792116774991e+07
-8.818945238505560905e+06,-1.335689709266801365e+07,-1.239791502787203528e+07
-6.211101461601410992e+06,-1.304257542606084980e+07,-1.418489148786179535e+07
-3.450249370317631867e+06,-1.240704866572777368e+07,-1.562256939450532384e+07
-6.043971936146211810e+05,-1.146596738669570722e+07,-1.667552775639727898e+07
2.256351612723288126e+06,-1.024251232666140608e+07,-1.731782630648038164e+07
5.061527363723771647e+06,-8.766822557868245989e+06,-1.753364511573722959e+07
7.742032055091670714e+06,-7.075251825323387049e+06,-1.731767417460798845e+07
1.023184312103545479e+07,-5.209471518330757506e+06,-1.667524334784989245e+07
1.246964085469605029e+07,-3.215442555179141462e+06,-1.562218958900378644e+07
1.440031924919971079e+07,-1.142281704367057886e+06,-1.418446484896388091e+07
1.597634297045321204e+07,9.589495414753865916e+05,-1.239749455977233127e+07
1.715891705401962623e+07,3.036503544588721357e+06,-1.030530275332795270e+07
1.791894062160982564e+07,5.039221438931497745e+06,-7.959425628821775317e+06
1.823772131160575151e+07,6.917792929007088766e+06,-5.417640569481267594e+06
1.810743307007907331e+07,8.625969955092234537e+06,-2.742542103377067018e+06
1.753130630052597821e+07,1.012170441185482033e+07,5.498836854719846762e-07
1.652354596170008369e+07,1.136818203450840525e+07,2.742462488330563065e+06
1.510897987190175056e+07,1.233472716437149607e+07,5.417330352222575806e+06
1.332244606455635279e+07,1.299755630503866449e+07,7.958757725103728473e+06
1.120793439030770026e+07,1.334036210123825818e+07,1.030418724590166844e+07
8.817503528439681977e+06,1.335471352394494228e+07,1.239588823232972436e+07
6.210000020329082385e+06,1.304026253019805811e+07,1.418237602019021660e+07
3.449610745599997230e+06,1.240475218014003336e+07,1.561967773135267198e+07
6.042843178035586607e+05,1.146382602936873771e+07,1.667241347372667864e+07
-2.255939915263465606e+06,1.024064346177371033e+07,1.731466646869003400e+07
-5.060654304409495555e+06,8.765310374778332189e+06,1.753062074955718592e+07
-7.740814529569800012e+06,7.074139158827359788e+06,1.731495076683216915e+07
-1.023043797404521331e+07,5.208756097547056153e+06,1.667295332368489169e+07
-1.246822721913610399e+07,3.215078032737367786e+06,1.562041856103429385e+07
-1.439907885475261696e+07,1.142183312112455722e+06,1.418324304747978225e+07
-1.597544054757666215e+07,-9.588953752615606645e+05,1.239679428795667365e+07
-1.715848293710117787e+07,-3.036426721700672992e+06,1.030504203138043359e+07
-1.791905738054656982e+07,-5.039254274250697345e+06,7.959477492048315704e+06
-1.823841575014735013e+07,-6.918056338122738525e+06,5.417846857226186432e+06
-1.810867428629209846e+07,-8.626561242311796173e+06,2.742730097319302149e+06
-1.753300979357407615e+07,-1.012268792402457818e+07,-3.609206513125528920e-07
-1.652558308159550838e+07,-1.136958357082878053e+07,-2.742800595231136307e+06
-1.511119133178099245e+07,-1.233653256450306252e+07,-5.418123271984580904e+06
-1.332465783714745194e+07,-1.299971413991675712e+07,-7.960079026170029305e+06
-1.120997413413750753e+07,-1.334278992784159258e+07,-1.030606251583283953e+07
-8.819215744914542884e+06,-1.335730679316600785e+07,-1.239829531319766492e+07
-6.211258409341810271e+06,-1.304290499767741375e+07,-1.418524992455638759e+07
-3.450326656007761601e+06,-1.240732658399143256e+07,-1.562291934052981436e+07
-6.044107131847658893e+05,-1.146622386531477608e+07,-1.667590076603468508e+07
2.256409011134438217e+06,-1.024277288176493719e+07,-1.731826684761794657e+07
5.061688422133311629e+06,-8.767101519217425957e+06,-1.753420303843515366e+07
7.742354564058961347e+06,-7.075546558300155215e+06,-1.731839557503167912e+07
1.023240602310320735e+07,-5.209758115990380757e+06,-1.667616073182999715e+07
1.247053709179111570e+07,-3.215673660383614711e+06,-1.562331241090263799e+07
1.440164584101598710e+07,-1.142386934087461326e+06,-1.418577155575753376e+07
1.597818916973863542e+07,9.590603560692357132e+05,-1.239892719336353615e+07
1.716135170786311850e+07,3.036934389671419747e+06,-1.030676495778219216e+07
1.792200003726330027e+07,5.040081817526287399e+06,-7.960784592606684193e+06
1.824139895549693331e+07,6.919187904753947631e+06,-5.418733038896343671e+06
1.811167231129068136e+07,8.627989433346478269e+06,-2.743184176577229053e+06
1.753599715457849577e+07,1.012441267770485207e+07,1.719334755938785271e-07
1.652852642406508885e+07,1.137160858731526509e+07,2.743289110609673895e+06
1.511404199336212501e+07,1.233885979858053103e+07,5.419145377754398622e+06
1.332734646120239981e+07,1.300233719745218381e+07,7.961685195739915594e+06
1.121240844908759557e+07,1.334568739688282087e+07,1.030830054080709442e+07
8.821282210108608007e+06,1.336043659635648318e+07,1.240120040662893280e+07
6.212827909027055837e+06,1.304620076061903499e+07,1.418883434237016737e+07
3.451263868469913024e+06,1.241069678695053607e+07,1.562716299516749755e+07
6.045862633065094706e+05,1.146955421163290553e+07,1.668074425464681350e+07
-2.257104924070140813e+06,1.024593191814217530e+07,1.732360808046494052e+07
-5.063332491003619507e+06,8.769949130032090470e+06,1.753989826006440818e+07
-7.744978577592533082e+06,7.077944579441525973e+06,1.732426506912368536e+07
-1.023598832415368408e+07,5.211582019570386969e+06,1.668199895091341250e+07
-1.247499849781592563e+07,3.216824086042017210e+06,1.562890174034432322e+07
-1.440685077609019168e+07,1.142799807024188573e+06,1.419089847116193548e+07
-1.598395220400214568e+07,-9.594062712184373522e+05,1.240339925471482053e+07
-1.716744911611626297e+07,-3.038013408918884117e+06,1.031042693935505673e+07
-1.792818544011089206e+07,-5.041821296176319011e+06,7.963532090629843995e+06
-1.824742165614574030e+07,-6.921472389490159228e+06,5.420522123553283513e+06
-1.811729663721169904e+07,-8.630668734505418688e+06,2.744036033965579700e+06
-1.754102098760621622e+07,-1.012731318905531056e+07,1.712009885097488498e-08
-1.653279716431152821e+07,-1.137454685205834545e+07,-2.743997938178902492e+06
-1.511746844145606644e+07,-1.234165709546985105e+07,-5.420373931993803941e+06
-1.332990548944437876e+07,-1.300483381958095916e+07,-7.963213945466964506e+06
-1.121414582266393304e+07,-1.334775532410370559e+07,-1.030989782198504731e+07
-8.822307463317191228e+06,-1.336198941262151487e+07,-1.240264173570288904e+07
-6.213303726869666949e+06,-1.304719992157904245e+07,-1.418992101347090490e+07
-3.451390923305874225e+06,-1.241115367436984368e+07,-1.562773829358084500e+07
-6.045848705538108479e+05,-1.146952778983712755e+07,-1.668070582811236195e+07
2.257014666986764409e+06,-1.024552220394620299e+07,-1.732291534424391389e+07
5.062950253867579624e+06,-8.769287075892942026e+06,-1.753857415178560466e+07
7.744141204318468459e+06,-7.077179324694268405e+06,-1.732239200047500804e+07
1.023458346422193199e+07,-5.210866744939184748e+06,-1.667970939457726292e+07
1.247297323530231789e+07,-3.216301848445305135e+06,-1.562636445516336150e+07
1.440421458261629380e+07,-1.142590695301033091e+06,-1.418830179305951856e+07
1.598077413825598173e+07,9.592155138784418814e+05,-1.240093310505302995e+07
1.716384974588317052e+07,3.037376451444301754e+06,-1.030826522950744629e+07
1.792432441698622331e+07,5.040735486980391666e+06,-7.961817060313176364e+06
1.824348219509084150e+07,6.919978103259347379e+06,-5.419351879548261873e+06
1.811346833032192290e+07,8.628845016031106934e+06,-2.743456200657020323e+06
1.753748241936258972e+07,1.012527019572784565e+07,7.907091305121312457e-07
1.652969971465098485e+07,1.137241580998893268e+07,2.743483845167262945e+06
1.511492249086142890e+07,1.233957862251981534e+07,5.419461080460957251e+06
1.332797000603769161e+07,1.300294553612125665e+07,7.962057698076209985e+06
1.121282204063295573e+07,1.334617967858082056e+07,1.030868078256902099e+07
8.821537073416979983e+06,1.336082260430884175e+07,1.240155870045757666e+07
6.212971705908033997e+06,1.304650271699076146e+07,1.418916274517584033e+07
3.451332835729203653e+06,1.241094479225346632e+07,1.562747527572309785e+07
6.045981849023002433e+05,1.146978037519812211e+07,1.668107317558982782e+07
-2.257155988768431358e+06,1.024616372190964594e+07,1.732400000944202766e+07
-5.063478905222032219e+06,8.770202726896191016e+06,1.754040545379317924e+07
-7.745278654712489806e+06,7.078218812506799586e+06,1.732493629313064739e+07
-1.023652240524980985e+07,5.211853943232304417e+06,1.668286936420336924e+07
-1.247586167900276557e+07,3.217046667393485550e+06,1.562998314920739457e+07
-1.440814278332798555e+07,1.142902293379216688e+06,1.419217111178457551e+07
-1.598576528050020710e+07,-9.595150976803671801e+05,1.240480618532789499e+07
-1.716985507776003703e+07,-3.038439176526013762e+06,1.031187191184840165e+07
-1.793122322832408920e+07,-5.042675592633333988e+06,7.964881447708270513e+06
-1.825108674928789213e+07,-6.922862604583205655e+06,5.421610864682051353e+06
-1.812153356249153614e+07,-8.632687109502030537e+06,2.744677756396941375e+06
-1.754571991480616108e+07,-1.013002611593951471e+07,-6.019270444902380676e-07
-1.653779518800273351e+07,-1.137798548703894205e+07,-2.744827475164001342e+06
-1.512255571059301496e+07,-1.234581025983555801e+07,-5.422197974234353751e+06
-1.333483587226642296e+07,-1.300964396690913104e+07,-7.966159329684950411e+06
-1.121865135222090781e+07,-1.335311807817113586e+07,-1.031404005003275350e+07
-8.826115440930070356e+06,-1.336775685574878938e+07,-1.240799509504365176e+07
-6.216155103515479714e+06,-1.305318747389912978e+07,-1.419643297734000161e+07
-3.453058452067748643e+06,-1.241715008456442319e+07,-1.563528878660316579e+07
-6.048895315022495342e+05,-1.147530748660429753e+07,-1.668911152914222889e+07
2.258190336508317385e+06,-1.025085905370466039e+07,-1.733193877855372056e+07
5.065653054326662794e+06,-8.773968463611379266e+06,-1.754793692722218484e+07
7.748343195915888995e+06,-7.081019421002427116e+06,-1.733179117640709877e+07
1.024018328925824724e+07,-5.213717856776382774e+06,-1.668883565307126008e+07
1.247980269974781387e+07,-3.218062905628761742e+06,-1.563492053064236417e+07
1.441204982526590489e+07,-1.143212213072790299e+06,-1.419601958889653161e+07
1.598935027042130381e+07,9.597302798682778375e+05,-1.240758810438965820e+07
1.717287755443374068e+07,3.038974044845620636e+06,-1.031368715095076710e+07
1.793350761772290617e+07,5.043318015881127678e+06,-7.965896152088087052e+06
1.825253380033182353e+07,6.923411488914460875e+06,-5.422040721149786375e+06
1.812212492672400549e+07,8.632968821994986385e+06,-2.744767324105711654e+06
1.754551549352731183e+07,1.012990809325835295e+07,-5.845783393804353927e-07
1.653692355705718137e+07,1.137738580587600730e+07,2.744682807961169165e+06
1.512119859516877867e+07,1.234470233271985129e+07,5.421711379994050600e+06
1.333320821122223139e+07,1.300805599905681983e+07,7.965186973719058558e+06
1.121697890362753160e+07,1.335112742859626561e+07,1.031250245863843523e+07
8.824612095141481608e+06,1.336547993549902551e+07,1.240588165031259879e+07
6.215002067308965139e+06,1.305076623480255157e+07,1.419379967734116316e+07
3.452387252890062518e+06,1.241473646167486720e+07,1.563224962780793384e+07
6.047703934271089965e+05,1.147304732836338691e+07,1.668582446838049404e+07
-2.257753725607805885e+06,1.024887709641439281e+07,1.732858772648690641e+07
-5.064721976168518886e+06,8.772355788933504373e+06,1.754471157786751166e+07
-7.747035769879733212e+06,7.079824596648724750e+06,1.732886667571566626e+07
-1.023866064862003177e+07,5.212942614922153763e+06,1.668635414481622912e+07
-1.247825094141513295e+07,3.217662766616404057e+06,1.563297645998719521e+07
-1.441065966434817947e+07,1.143101940838351147e+06,1.419465026587477513e+07
-1.598829658703905903e+07,-9.596670345312998397e+05,1.240677045581890829e+07
-1.717230101853907853e+07,-3.038872018984656781e+06,1.031334089501164295e+07
-1.793350031608885154e+07,-5.043315962493193336e+06,7.965892908769857138e+06
-1.825313030235921592e+07,-6.923637749500116333e+06,5.422217916180429980e+06
-1.812329957664678246e+07,-8.633528398546006531e+06,2.744945235953356605e+06
-1.754718598978945985e+07,-1.013087255472552031e+07,-2.236387527839259043e-07
-1.653896016887031123e+07,-1.137878699263560027e+07,-2.745020830532742199e+06
-1.512343776015693881e+07,-1.234653035085420497e+07,-5.422514233433038928e+06
-1.333546882879062183e+07,-1.301026148774709366e+07,-7.966537454512445256e+06
-1.121907943142356910e+07,-1.335362760395562276e+07,-1.031443361124555953e+07
-8.826386584454098716e+06,-1.336816752120334096e+07,-1.240837627604559623e+07
-6.216313518819776364e+06,-1.305352012722370587e+07,-1.419679476564900018e+07
-3.453137090815596282e+06,-1.241743286840678565e+07,-1.563564485921380669e+07
-6.049033778730302583e+05,-1.147557016491097584e+07,-1.668949355529339984e+07
2.258249276211632881e+06,-1.025112660537399724e+07,-1.733239114933800697e+07
5.065818267023239285e+06,-8.774254620394475758e+06,-1.754850924078909308e+07
7.748673100407448597e+06,-7.081320912567622028e+06,-1.733252911942533031e+07
1.024075732411610149e+07,-5.214010122618759982e+06,-1.668977118060423061e+07
1.248071415616581962e+07,-3.218297935313434340e+06,-1.563606241958181188e+07
1.441339590966898948e+07,-1.143318989010254852e+06,-1.419734549609173089e+07
1.599122024183806777e+07,9.598425213397367625e+05,-1.240903918493408896e+07
1.717534006670058146e+07,3.039409819853715599e+06,-1.031516608661843650e+07
1.793659856780899316e+07,5.044187262689941563e+06,-7.967269123171696439e+06
1.825624601569476351e+07,6.924819578047812916e+06,-5.423143460258387960e+06
1.812640090803285688e+07,8.635005802396988496e+06,-2.745414961942286696e+06
1.755024417351445928e+07,1.013263819792225584e+07,3.447546665264479423e-08
1.654194166871360876e+07,1.138083826135423779e+07,2.745515679005027283e+06
1.512629680306624994e+07,1.234886442731371149e+07,5.423539344331379049e+06
1.333814169764534011e+07,1.301286917429963872e+07,7.968134212011651136e+06
1.122148166614495777e+07,1.335648688916608505e+07,1.031664214276586100e+07
8.828413850301085040e+06,1.337123795429518633e+07,1.241122626195964962e+07
6.217846400130101480e+06,1.305673899592874758e+07,1.420029555455083027e+07
3.454049524817294441e+06,1.242071396836531535e+07,1.563977631812639907e+07
6.050739267418370582e+05,1.147880563289112970e+07,1.669419905761050619e+07
-2.258924539542118087e+06,1.025419190466043539e+07,1.733757389346611127e+07
-5.067412759599911980e+06,8.777016362550001591e+06,1.755403272509992868e+07
-7.751218210752126761e+06,7.083646826033794321e+06,1.733822211983859167e+07
-1.024423386860499345e+07,5.215780180983127095e+06,1.669543704399554804e+07
-1.248504802177558653e+07,3.219415473185242154e+06,1.564149196410394087e+07
-1.441845866259844042e+07,1.143720583582372637e+06,1.420233236059989966e+07
-1.599683495137442462e+07,-9.601795335798456799e+05,1.241339614766728692e+07
-1.718129202695466951e+07,-3.040463100102692377e+06,1.031874071502812952e+07
-1.794265006261365116e+07,-5.045889083293850534e+06,7.969957140497091226e+06
-1.826215382390205190e+07,-6.927060482662034221e+06,5.424898415325248614e+06
-1.813193493767363206e+07,-8.637642088458666578e+06,2.746253143104467541e+06
-1.755520547430334613e+07,-1.013550260626812093e+07,1.547705359213334704e-07
-1.654617811581843346e+07,-1.138375293245378882e+07,-2.746218814839786384e+06
-1.512971496064182371e+07,-1.235165495595623739e+07,-5.424764926001057029e+06
-1.334071373195643537e+07,-1.301537848532313854e+07,-7.969670731494535692e+06
-1.122324664375452138e+07,-1.335858767237849161e+07,-1.031826480213828757e+07
-8.829473278634108603e+06,-1.337284253112835251e+07,-1.241271563535915688e+07
-6.218354395767325535e+06,-1.305780572643642686e+07,-1.420145571318520792e+07
-3.454198483126559760e+06,-1.242124962036878057e+07,-1.564045079445188865e+07
-6.050769769024543930e+05,-1.147886349722016975e+07,-1.669428321258763410e+07
2.258852706159994472e+06,-1.025386582325808145e+07,-1.733702256182890013e+07
5.067074924754583277e+06,-8.776431215433763340e+06,-1.755286243086723238e+07
7.750451747110107914e+06,-7.082946373847412877e+06,-1.733650766457395256e+07
1.024292433472645469e+07,-5.215113440947020426e+06,-1.669330284433545545e+07
1.248313801047434844e+07,-3.218922954459729139e+06,-1.563909906770773605e+07
1.441595120653700642e+07,-1.143521683742490597e+06,-1.419986249019199982e+07
1.599379136310340837e+07,9.599968479939820245e+05,-1.241103435128506646e+07
1.717782458595487103e+07,3.039849489299153443e+06,-1.031665823924108967e+07
1.793891040426585823e+07,5.044837404685970396e+06,-7.968296019277804531e+06
1.825831820312808082e+07,6.925605584332501516e+06,-5.423759017790006474e+06
1.812818772022894770e+07,8.635856999154409394e+06,-2.745685591559762601e+06
1.755172225734167174e+07,1.013349157001852803e+07,6.537418755861581831e-07
1.654310981519716792e+07,1.138164194489237107e+07,2.745709559781633783e+06
1.512717405178803578e+07,1.234958059900349379e+07,5.423853882187550887e+06
1.333876362116777524e+07,1.301347593119248562e+07,7.968505745781729929e+06
1.122189490033532865e+07,1.335697874551957473e+07,1.031702205598952062e+07
8.828669192399866879e+06,1.337162468740712665e+07,1.241158522888300195e+07
6.217991048455889337e+06,1.305704274023345485e+07,1.420062590188314393e+07
3.454119241047741380e+06,1.242096466695673019e+07,1.564009198998712189e+07
6.050860266908173217e+05,1.147903517999872379e+07,1.669453289940869063e+07
-2.258976443902187515e+06,1.025442751999520324e+07,1.733797226696264744e+07
-5.067561447818141431e+06,8.777273898096740246e+06,1.755454779619426653e+07
-7.751522372497948818e+06,7.083924791939241812e+06,1.733890248049558327e+07
-1.024477417145091854e+07,5.216055272405718453e+06,1.669631759711973928e+07
-1.248591982620408013e+07,3.219640278141237330e+06,1.564258417632014118e+07
-1.441976188093323819e+07,1.143823959238884272e+06,1.420361604426898248e+07
-1.599866191590300389e+07,-9.602891936438387493e+05,1.241481385526485369e+07
-1.718371452416286245e+07,-3.040891793903329875e+06,1.032019561845006980e+07
-1.794570686545616388e+07,-5.046748727106009610e+06,7.971314943694829941e+06
-1.826584008678543940e+07,-6.928458727699034847e+06,5.425993445072264411e+06
-1.813619469984899834e+07,-8.639671342433439568e+06,2.746898324399762787e+06
-1.755992825662224367e+07,-1.013822930591167696e+07,-4.647408581695187750e-07
-1.655120022012400627e+07,-1.138720813487073407e+07,-2.747052348555627745e+06
-1.513482563188359328e+07,-1.235582722542351484e+07,-5.426597359076214023e+06
-1.334566587028360181e+07,-1.302020985761215724e+07,-7.972629112333233468e+06
-1.122777130909307860e+07,-1.336397320301356167e+07,-1.032242462296367437e+07
-8.833296860584452748e+06,-1.337863360809487663e+07,-1.241809093170684762e+07
-6.221217062611758709e+06,-1.306381698683181033e+07,-1.420799346156902052e+07
-3.455872396368949674e+06,-1.242726898906633817e+07,-1.564803019610636495e+07
-6.053827658229786903e+05,-1.148466459264920279e+07,-1.670272003475781344e+07
2.260032582759432495e+06,-1.025922177068147622e+07,-1.734607828607243672e+07
5.069787064228049479e+06,-8.781128778797589242e+06,-1.756225755759559572e+07
7.754667738412095234e+06,-7.086799264139708132e+06,-1.734593815558204800e+07
1.024854211524055712e+07,-5.217973694689285941e+06,-1.670245836558694951e+07
1.248998849916504882e+07,-3.220689432991141919e+06,-1.564768148273934051e+07
1.442380953713966534e+07,-1.144145032928457484e+06,-1.420760302790389769e+07
1.600239159486037679e+07,9.605130605156511301e+05,-1.241770805168217793e+07
1.718687647855984047e+07,3.041451344701174647e+06,-1.032209462508629076e+07
1.794811673794780299e+07,5.047426439108031802e+06,-7.972385386489440687e+06
1.826739120195332170e+07,6.929047084838973358e+06,-5.426454214501937851e+06
1.813686337034681812e+07,8.639989881875198334e+06,-2.746999600874996744e+06
1.755977165482563898e+07,1.013813889182145894e+07,-7.227257164064328627e-07
1.655034707321998663e+07,1.138662117070800252e+07,2.746910749204560649e+06
1.513346068531659804e+07,1.235471290508933365e+07,5.426107956976762973e+06
1.334400965945124812e+07,1.301859403620448709e+07,7.971639700877008960e+06
1.122605721917570569e+07,1.336193298941263556e+07,1.032084874797469564e+07
8.831747693954816088e+06,1.337628728904079273e+07,1.241591307078133151e+07
6.220023350490138866e+06,1.306131033314613625e+07,1.420526726606234349e+07
3.455174489225761499e+06,1.242475932470156439e+07,1.564487010487491451e+07
6.052583440196003066e+05,1.148230419725554623e+07,1.669928719410968758e+07
-2.259574473585819360e+06,1.025714222384621575e+07,1.734256223163748533e+07
-5.068804972824623808e+06,8.779427746589614078e+06,1.755885549317943305e+07
-7.753279944929693826e+06,7.085530993962387554e+06,1.734283388590510190e+07
-1.024691279253220744e+07,5.217144136404523626e+06,1.669980299330341257e+07
-1.248830936504382081e+07,3.220256448643055744e+06,1.564557783341163769e+07
-1.442227895802871324e+07,1.144023622251163702e+06,1.420609539149537124e+07
-1.600119338234007172e+07,-9.604411400923583424e+05,1.241677824983540736e+07
-1.718616063842952251e+07,-3.041324667061781511e+06,1.032166470580747537e+07
-1.794798418197502568e+07,-5.047389161296172999e+06,7.972326506367821246e+06
-1.826788394902525097e+07,-6.929233989888356067e+06,5.426600588409321383e+06
-1.813796110928662121e+07,-8.640512819780647755e+06,2.747165863825416192e+06
-1.756139480107713863e+07,-1.013907601574723795e+07,-8.613472536014194998e-08
-1.655236572020673379e+07,-1.138800999768756889e+07,-2.747245790101123508e+06
-1.513570821987014078e+07,-1.235654775600169413e+07,-5.426913811326529831e+06
-1.334629935353168286e+07,-1.302082789232860319e+07,-7.973007551822637208e+06
-1.122819987548926659e+07,-1.336448330868463032e+07,-1.032281863208397105e+07
-8.833568427027769387e+06,-1.337904491408835910e+07,-1.241847270725834183e+07
-6.221375811410907656e+06,-1.306415034045881033e+07,-1.420835601151604764e+07
-3.455951247140169609e+06,-1.242755253534248471e+07,-1.564838722874982469e+07
-6.053966557419906603e+05,-1.148492809708631970e+07,-1.670310326239076816e+07
2.260091717178609688e+06,-1.025949020624726638e+07,-1.734653215133036673e+07
5.069952808037362993e+06,-8.781415855497235432e+06,-1.756283171099445224e+07
7.754998638384227641e+06,-7.087101665449599735e+06,-1.734667832532894239e+07
1.024911776382348686e+07,-5.218266782149476930e+06,-1.670339652307370864e+07
1.249090235745972954e+07,-3.220925082027028315e+06,-1.564882638079159521e+07
1.442515898198808543e+07,-1.144252075426928699e+06,-1.420893224517163262e+07
1.600426603634117730e+07,9.606255702932315180e+05,-1.241916260095609352e+07
1.718934467999371141e+07,3.041888126484254375e+06,-1.032357697755505331e+07
1.795121464221853018e+07,5.048297641594102606e+06,-7.973761446557718329e+06
1.827111159984472021e+07,6.930458277705783024e+06,-5.427559384287862107e+06
1.814114862970001251e+07,8.642031282127493992e+06,-2.747648643958225846e+06
1.756451047334109619e+07,1.014087484996774234e+07,-1.032060549753872529e-07
1.655537584919218905e+07,1.139008096322484687e+07,2.747745390237956308e+06
1.513856966043207608e+07,1.235888378986649588e+07,5.427939781905205920e+06
1.334895352440398186e+07,1.302341733687890880e+07,7.974593139246256091e+06
1.123056943732216768e+07,1.336730370464423671e+07,1.032499712528025359e+07
8.835557435264648870e+06,1.338205740340676345e+07,1.242126890957483277e+07
6.222873673055265099e+06,1.306729567202244513e+07,1.421177682262613252e+07
3.456840278288367670e+06,1.243074947896451317e+07,1.565241272062376700e+07
6.055625242037312128e+05,1.148807477348116972e+07,1.670767963068148866e+07
-2.260747807412745431e+06,1.026246847092160769e+07,1.735156773915181682e+07
-5.071501622065705247e+06,8.784098480086235330e+06,1.756819696017223597e+07
-7.757471650234085508e+06,7.089361689882777631e+06,1.735221005306454748e+07
-1.025249859971717373e+07,5.219988111150536686e+06,1.670890640634525567e+07
-1.249512215523679182e+07,3.222013206176277716e+06,1.565411301908946596e+07
-1.443009647398072109e+07,1.144643733880897984e+06,1.421379572634889744e+07
-1.600975265645183809e+07,-9.609548942103862064e+05,1.242342016747711040e+07
-1.719517444808123633e+07,-3.042919783168394584e+06,1.032707821979081817e+07
